Filename,dra,ddec,dra (arcsec),ddec (arcsec),dra_std,ddec_std,Visit,visitnumber,obsid,Exposure,Filter,Module,ab,nmatch,RAOFF_hdr,DECOFF_hdr
/orange/adamginsburg/jwst/brick/F444W/f444w_nrcb_visit002_exp00008_daophot_basic.fits,1.951718731789424,1.0766414202219678,1.951718731789424,1.0766414202219678,0.007987904736401649,0.007168639948707722,jw01182004002,002,004,8,F444W,nrcblong,b,6746,1.9542239003164468,1.0004002641519563
/orange/adamginsburg/jwst/brick/F444W/f444w_nrcb_visit002_exp00009_daophot_basic.fits,1.9462228152867282,1.0795075291273761,1.9462228152867282,1.0795075291273761,0.007970482928723974,0.007084271925617469,jw01182004002,002,004,9,F444W,nrcblong,b,7649,1.9542239003164468,1.0004002641519563
/orange/adamginsburg/jwst/brick/F444W/f444w_nrcb_visit002_exp00010_daophot_basic.fits,1.9497423144236563,1.0790022306746962,1.9497423144236563,1.0790022306746962,0.008038928670187906,0.00712186414112704,jw01182004002,002,004,10,F444W,nrcblong,b,7664,1.9542239003164468,1.0004002641519563
/orange/adamginsburg/jwst/brick/F444W/f444w_nrcb_visit002_exp00011_daophot_basic.fits,1.9455843503130381,1.0851088018785973,1.9455843503130381,1.0851088018785973,0.008503946792576463,0.007510739504890112,jw01182004002,002,004,11,F444W,nrcblong,b,6978,1.9542239003164468,1.0004002641519563
/orange/adamginsburg/jwst/brick/F444W/f444w_nrcb_visit002_exp00012_daophot_basic.fits,1.9501159561747954,1.0861100792947767,1.9501159561747954,1.0861100792947767,0.008450699585769602,0.007500266828600196,jw01182004002,002,004,12,F444W,nrcblong,b,6956,1.9542239003164468,1.0004002641519563
/orange/adamginsburg/jwst/brick/F444W/f444w_nrca_visit001_exp00001_daophot_basic.fits,-17.493877989675184,13.529721053351217,-17.493877989675184,13.529721053351217,0.015049075674372971,0.014136539778458471,jw01182004001,001,004,1,F444W,nrcalong,a,6047,-17.4981982063332,13.500729585539183
/orange/adamginsburg/jwst/brick/F444W/f444w_nrca_visit001_exp00002_daophot_basic.fits,-17.49312623640435,13.529955219989297,-17.49312623640435,13.529955219989297,0.015012477985195487,0.014169191702237814,jw01182004001,001,004,2,F444W,nrcalong,a,6005,-17.4981982063332,13.500729585539183
/orange/adamginsburg/jwst/brick/F444W/f444w_nrca_visit001_exp00003_daophot_basic.fits,-17.494015204254083,13.531510113681499,-17.494015204254083,13.531510113681499,0.015057843768026817,0.014154199086942838,jw01182004001,001,004,3,F444W,nrcalong,a,7005,-17.4981982063332,13.500729585539183
/orange/adamginsburg/jwst/brick/F444W/f444w_nrca_visit001_exp00004_daophot_basic.fits,-17.49331322027274,13.53095241952824,-17.49331322027274,13.53095241952824,0.015212693156261644,0.014039573650701414,jw01182004001,001,004,4,F444W,nrcalong,a,6950,-17.4981982063332,13.500729585539183
/orange/adamginsburg/jwst/brick/F444W/f444w_nrca_visit001_exp00005_daophot_basic.fits,-17.501477062176036,13.531461311272984,-17.501477062176036,13.531461311272984,0.010479357637959269,0.009398695442446295,jw01182004001,001,004,5,F444W,nrcalong,a,6857,-17.4981982063332,13.500729585539183
/orange/adamginsburg/jwst/brick/F444W/f444w_nrca_visit001_exp00006_daophot_basic.fits,-17.500756928182,13.531752846312294,-17.500756928182,13.531752846312294,0.010572189298579436,0.009589501087540206,jw01182004001,001,004,6,F444W,nrcalong,a,6974,-17.4981982063332,13.500729585539183
/orange/adamginsburg/jwst/brick/F444W/f444w_nrca_visit001_exp00007_daophot_basic.fits,-17.505038032702487,13.536179032737671,-17.505038032702487,13.536179032737671,0.008087224786325661,0.00728296068231739,jw01182004001,001,004,7,F444W,nrcalong,a,6801,-17.4981982063332,13.500729585539183
/orange/adamginsburg/jwst/brick/F444W/f444w_nrca_visit001_exp00008_daophot_basic.fits,-17.504811894643808,13.536064012731352,-17.504811894643808,13.536064012731352,0.00816341405908119,0.007275410337310711,jw01182004001,001,004,8,F444W,nrcalong,a,6851,-17.4981982063332,13.500729585539183
/orange/adamginsburg/jwst/brick/F444W/f444w_nrca_visit001_exp00009_daophot_basic.fits,-17.506774870780646,13.534257656469983,-17.506774870780646,13.534257656469983,0.008134325984233118,0.007192597920801615,jw01182004001,001,004,9,F444W,nrcalong,a,5852,-17.4981982063332,13.500729585539183
/orange/adamginsburg/jwst/brick/F444W/f444w_nrca_visit001_exp00010_daophot_basic.fits,-17.506021945148404,13.53393418015225,-17.506021945148404,13.53393418015225,0.008108563110300136,0.007328834119567624,jw01182004001,001,004,10,F444W,nrcalong,a,5857,-17.4981982063332,13.500729585539183
/orange/adamginsburg/jwst/brick/F444W/f444w_nrca_visit001_exp00011_daophot_basic.fits,-17.501151944809408,13.530209084445154,-17.501151944809408,13.530209084445154,0.010459234256235204,0.00939317132537976,jw01182004001,001,004,11,F444W,nrcalong,a,5974,-17.4981982063332,13.500729585539183
/orange/adamginsburg/jwst/brick/F444W/f444w_nrca_visit001_exp00012_daophot_basic.fits,-17.500178309198873,13.529956731848735,-17.500178309198873,13.529956731848735,0.010331784857274403,0.0095079504023626,jw01182004001,001,004,12,F444W,nrcalong,a,5988,-17.4981982063332,13.500729585539183
/orange/adamginsburg/jwst/brick/F444W/f444w_nrcb_visit001_exp00001_daophot_basic.fits,-17.474947167973482,13.551178689028042,-17.474947167973482,13.551178689028042,0.008925991547445361,0.008166066369487199,jw01182004001,001,004,1,F444W,nrcblong,b,2799,-17.503764941382656,13.499552561309635
/orange/adamginsburg/jwst/brick/F444W/f444w_nrcb_visit001_exp00002_daophot_basic.fits,-17.474995949585832,13.551926694563953,-17.474995949585832,13.551926694563953,0.008764302135977804,0.008171371881519807,jw01182004001,001,004,2,F444W,nrcblong,b,2777,-17.503764941382656,13.499552561309635
/orange/adamginsburg/jwst/brick/F444W/f444w_nrcb_visit001_exp00003_daophot_basic.fits,-17.475132172497183,13.553415770025289,-17.475132172497183,13.553415770025289,0.008768893704467675,0.007984350434907998,jw01182004001,001,004,3,F444W,nrcblong,b,3359,-17.503764941382656,13.499552561309635
/orange/adamginsburg/jwst/brick/F444W/f444w_nrcb_visit001_exp00004_daophot_basic.fits,-17.473860447371976,13.553294668387771,-17.473860447371976,13.553294668387771,0.008903642617243865,0.008095109064103299,jw01182004001,001,004,4,F444W,nrcblong,b,3354,-17.503764941382656,13.499552561309635
/orange/adamginsburg/jwst/brick/F444W/f444w_nrcb_visit001_exp00005_daophot_basic.fits,-17.480173138490613,13.556768682379449,-17.480173138490613,13.556768682379449,0.008271807417268594,0.007329659930256793,jw01182004001,001,004,5,F444W,nrcblong,b,4384,-17.503764941382656,13.499552561309635
/orange/adamginsburg/jwst/brick/F444W/f444w_nrcb_visit001_exp00006_daophot_basic.fits,-17.47953590143709,13.557189972825178,-17.47953590143709,13.557189972825178,0.008345794654600606,0.007368617344016153,jw01182004001,001,004,6,F444W,nrcblong,b,4412,-17.503764941382656,13.499552561309635
/orange/adamginsburg/jwst/brick/F444W/f444w_nrcb_visit001_exp00007_daophot_basic.fits,-17.48408162730641,13.562656640903391,-17.48408162730641,13.562656640903391,0.007818037636479218,0.00699188149503889,jw01182004001,001,004,7,F444W,nrcblong,b,5384,-17.503764941382656,13.499552561309635
/orange/adamginsburg/jwst/brick/F444W/f444w_nrcb_visit001_exp00008_daophot_basic.fits,-17.48412249194928,13.563001946888797,-17.48412249194928,13.563001946888797,0.007792320119985727,0.006983100829486055,jw01182004001,001,004,8,F444W,nrcblong,b,5357,-17.503764941382656,13.499552561309635
/orange/adamginsburg/jwst/brick/F444W/f444w_nrcb_visit001_exp00009_daophot_basic.fits,-17.486273197035302,13.56005834843581,-17.486273197035302,13.56005834843581,0.007979159852407474,0.007027550655613446,jw01182004001,001,004,9,F444W,nrcblong,b,4438,-17.503764941382656,13.499552561309635
/orange/adamginsburg/jwst/brick/F444W/f444w_nrcb_visit001_exp00010_daophot_basic.fits,-17.485040851302642,13.560061230891684,-17.485040851302642,13.560061230891684,0.007936436330047815,0.006903842079238912,jw01182004001,001,004,10,F444W,nrcblong,b,4410,-17.503764941382656,13.499552561309635
/orange/adamginsburg/jwst/brick/F444W/f444w_nrcb_visit001_exp00011_daophot_basic.fits,-17.480034661101058,13.554816916795097,-17.480034661101058,13.554816916795097,0.008151571368157862,0.007397881795211807,jw01182004001,001,004,11,F444W,nrcblong,b,3663,-17.503764941382656,13.499552561309635
/orange/adamginsburg/jwst/brick/F444W/f444w_nrcb_visit001_exp00012_daophot_basic.fits,-17.478483993359646,13.554819848254972,-17.478483993359646,13.554819848254972,0.008210908607626093,0.007503085351646607,jw01182004001,001,004,12,F444W,nrcblong,b,3632,-17.503764941382656,13.499552561309635
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca1_visit002_exp00001_daophot_basic.fits,1.9523544150650423,1.0539035415460631,1.9523544150650423,1.0539035415460631,0.017420562699394213,0.015770246466207484,jw01182004002,002,004,1,F200W,nrca1,a,1761,1.9486722421368767,0.998577052901183
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca1_visit002_exp00002_daophot_basic.fits,1.9489239355869585,1.0537953557273596,1.9489239355869585,1.0537953557273596,0.01808577687901155,0.015721387895065487,jw01182004002,002,004,2,F200W,nrca1,a,1768,1.9486722421368767,0.998577052901183
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca1_visit002_exp00003_daophot_basic.fits,1.9484584110080732,1.0525905199570076,1.9484584110080732,1.0525905199570076,0.01812698145808823,0.014948443027176236,jw01182004002,002,004,3,F200W,nrca1,a,983,1.9486722421368767,0.998577052901183
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca1_visit002_exp00004_daophot_basic.fits,1.94802609501387,1.0552680854735144,1.94802609501387,1.0552680854735144,0.017833411423027995,0.015245515104071582,jw01182004002,002,004,4,F200W,nrca1,a,989,1.9486722421368767,0.998577052901183
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca1_visit002_exp00005_daophot_basic.fits,1.942085872159464,1.056896364386816,1.942085872159464,1.056896364386816,0.017402131954157858,0.014844178144089401,jw01182004002,002,004,5,F200W,nrca1,a,870,1.9486722421368767,0.998577052901183
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca1_visit002_exp00006_daophot_basic.fits,1.947594793504163,1.0581335510663195,1.947594793504163,1.0581335510663195,0.017482916436134185,0.01511640123688242,jw01182004002,002,004,6,F200W,nrca1,a,876,1.9486722421368767,0.998577052901183
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca1_visit002_exp00007_daophot_basic.fits,1.9461554012571696,1.0574503082024336,1.9461554012571696,1.0574503082024336,0.018373404937801523,0.014574082233671244,jw01182004002,002,004,7,F200W,nrca1,a,787,1.9486722421368767,0.998577052901183
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca1_visit002_exp00008_daophot_basic.fits,1.9462352049152514,1.0571534367789894,1.9462352049152514,1.0571534367789894,0.017872368002453183,0.014645559869664808,jw01182004002,002,004,8,F200W,nrca1,a,801,1.9486722421368767,0.998577052901183
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca1_visit002_exp00009_daophot_basic.fits,1.941784680869955,1.060359210748473,1.941784680869955,1.060359210748473,0.01909697775875282,0.015189082902414674,jw01182004002,002,004,9,F200W,nrca1,a,1602,1.9486722421368767,0.998577052901183
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca1_visit002_exp00010_daophot_basic.fits,1.9454309531204899,1.0594367217960468,1.9454309531204899,1.0594367217960468,0.018379873909873747,0.015151073197463111,jw01182004002,002,004,10,F200W,nrca1,a,1604,1.9486722421368767,0.998577052901183
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca1_visit002_exp00011_daophot_basic.fits,1.9407709304039826,1.0659745908134113,1.9407709304039826,1.0659745908134113,0.01822508914461291,0.015881232100664847,jw01182004002,002,004,11,F200W,nrca1,a,1661,1.9486722421368767,0.998577052901183
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca1_visit002_exp00012_daophot_basic.fits,1.9448437886274632,1.0662039477308696,1.9448437886274632,1.0662039477308696,0.018321942751029694,0.0159944481853129,jw01182004002,002,004,12,F200W,nrca1,a,1660,1.9486722421368767,0.998577052901183
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca2_visit002_exp00001_daophot_basic.fits,1.9431028385702802,1.0558569670399578,1.9431028385702802,1.0558569670399578,0.022359856793500256,0.019885784134608873,jw01182004002,002,004,1,F200W,nrca2,a,5994,1.948644183924057,0.998253165266604
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca2_visit002_exp00002_daophot_basic.fits,1.9393926703720126,1.0559862594183613,1.9393926703720126,1.0559862594183613,0.022647949955666404,0.019598278466953174,jw01182004002,002,004,2,F200W,nrca2,a,5948,1.948644183924057,0.998253165266604
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca2_visit002_exp00003_daophot_basic.fits,1.9385265932419997,1.0540134822959004,1.9385265932419997,1.0540134822959004,0.022210427391738757,0.01897142057280591,jw01182004002,002,004,3,F200W,nrca2,a,5695,1.948644183924057,0.998253165266604
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca2_visit002_exp00004_daophot_basic.fits,1.9381238802430516,1.056211473601664,1.9381238802430516,1.056211473601664,0.0220586008720548,0.019083784347173782,jw01182004002,002,004,4,F200W,nrca2,a,5754,1.948644183924057,0.998253165266604
