Filename,dra,ddec,dra (arcsec),ddec (arcsec),dra_std,ddec_std,Visit,visitnumber,obsid,Exposure,Filter,Module,ab,nmatch,RAOFF_hdr,DECOFF_hdr
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca4_visit002_exp00010_daophot_basic.fits,1.965555591392058,1.0776680675885544,1.965555591392058,1.0776680675885544,0.05702660498523091,0.049421511671835956,jw01182004002,002,004,10,F200W,nrca4,a,146,1.948827997490025,1.0009783423623233
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca4_visit002_exp00011_daophot_basic.fits,1.9589836590177583,1.087693485198237,1.9589836590177583,1.087693485198237,0.05961129215157059,0.05195842108058496,jw01182004002,002,004,11,F200W,nrca4,a,154,1.948827997490025,1.0009783423623233
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca4_visit002_exp00012_daophot_basic.fits,1.9588574792471263,1.0888459139298803,1.9588574792471263,1.0888459139298803,0.05411043821794212,0.050693203256216776,jw01182004002,002,004,12,F200W,nrca4,a,150,1.948827997490025,1.0009783423623233
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb1_visit002_exp00001_daophot_basic.fits,1.9533337190245674,1.062481480513199,1.9533337190245674,1.062481480513199,0.05405168789463906,0.05836363025409811,jw01182004002,002,004,1,F200W,nrcb1,b,198,1.9524555898392009,1.0020290704593862
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb1_visit002_exp00002_daophot_basic.fits,1.9505584049915796,1.0642070951467844,1.9505584049915796,1.0642070951467844,0.051190996916577,0.05757173888971971,jw01182004002,002,004,2,F200W,nrcb1,b,195,1.9524555898392009,1.0020290704593862
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb1_visit002_exp00003_daophot_basic.fits,1.9501756292988375,1.0644226697129824,1.9501756292988375,1.0644226697129824,0.050698556505437475,0.05683910182440807,jw01182004002,002,004,3,F200W,nrcb1,b,197,1.9524555898392009,1.0020290704593862
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb1_visit002_exp00004_daophot_basic.fits,1.9497899207585305,1.0673353396646093,1.9497899207585305,1.0673353396646093,0.051757623591672644,0.05843800784604941,jw01182004002,002,004,4,F200W,nrcb1,b,192,1.9524555898392009,1.0020290704593862
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb1_visit002_exp00005_daophot_basic.fits,1.942735661118104,1.0643076796091435,1.942735661118104,1.0643076796091435,0.053219370233268594,0.05305092933280116,jw01182004002,002,004,5,F200W,nrcb1,b,174,1.9524555898392009,1.0020290704593862
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb1_visit002_exp00006_daophot_basic.fits,1.9446843995815015,1.06844242000561,1.9446843995815015,1.06844242000561,0.04776457184928536,0.060928366821735726,jw01182004002,002,004,6,F200W,nrcb1,b,176,1.9524555898392009,1.0020290704593862
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb1_visit002_exp00007_daophot_basic.fits,1.9531286070395708,1.067748140613233,1.9531286070395708,1.067748140613233,0.05278319959409256,0.07763688528324865,jw01182004002,002,004,7,F200W,nrcb1,b,169,1.9524555898392009,1.0020290704593862
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb1_visit002_exp00008_daophot_basic.fits,1.9489699328409642,1.0669254949816178,1.9489699328409642,1.0669254949816178,0.05265962666338834,0.07544147029190008,jw01182004002,002,004,8,F200W,nrcb1,b,170,1.9524555898392009,1.0020290704593862
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb1_visit002_exp00009_daophot_basic.fits,1.9375182149310148,1.0687586222380077,1.9375182149310148,1.0687586222380077,0.054556638464038874,0.07544893955479504,jw01182004002,002,004,9,F200W,nrcb1,b,176,1.9524555898392009,1.0020290704593862
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb1_visit002_exp00010_daophot_basic.fits,1.942158774790596,1.0705552395888986,1.942158774790596,1.0705552395888986,0.05300892567017199,0.06985278085184686,jw01182004002,002,004,10,F200W,nrcb1,b,173,1.9524555898392009,1.0020290704593862
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb1_visit002_exp00011_daophot_basic.fits,1.9340311657919755,1.0760859484653764,1.9340311657919755,1.0760859484653764,0.05242657209934321,0.058526702422757336,jw01182004002,002,004,11,F200W,nrcb1,b,186,1.9524555898392009,1.0020290704593862
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb1_visit002_exp00012_daophot_basic.fits,1.9394325047137044,1.075491776355463,1.9394325047137044,1.075491776355463,0.05723962870279642,0.060603025455208515,jw01182004002,002,004,12,F200W,nrcb1,b,190,1.9524555898392009,1.0020290704593862
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb2_visit002_exp00001_daophot_basic.fits,1.9768433022711178,1.0709253017681988,1.9768433022711178,1.0709253017681988,0.06790975366336414,0.06669834997587216,jw01182004002,002,004,1,F200W,nrcb2,b,194,1.9494435233134026,0.9948607834234338
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb2_visit002_exp00002_daophot_basic.fits,1.9783913535326973,1.0657208429906575,1.9783913535326973,1.0657208429906575,0.06157564488354526,0.06461906972179968,jw01182004002,002,004,2,F200W,nrcb2,b,193,1.9494435233134026,0.9948607834234338
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb2_visit002_exp00003_daophot_basic.fits,1.9742944947444812,1.0754825067751597,1.9742944947444812,1.0754825067751597,0.06247889809124368,0.06903624748460808,jw01182004002,002,004,3,F200W,nrcb2,b,189,1.9494435233134026,0.9948607834234338
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb2_visit002_exp00004_daophot_basic.fits,1.9788165289475728,1.0711377401422908,1.9788165289475728,1.0711377401422908,0.0645684003421119,0.0692880382360448,jw01182004002,002,004,4,F200W,nrcb2,b,189,1.9494435233134026,0.9948607834234338
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb2_visit002_exp00005_daophot_basic.fits,1.9682538188937542,1.0695992518551236,1.9682538188937542,1.0695992518551236,0.05865010459938856,0.062044833368402205,jw01182004002,002,004,5,F200W,nrcb2,b,174,1.9494435233134026,0.9948607834234338
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb2_visit002_exp00006_daophot_basic.fits,1.97519261188354,1.0748822070740118,1.97519261188354,1.0748822070740118,0.05976230785013725,0.0712951988244979,jw01182004002,002,004,6,F200W,nrcb2,b,178,1.9494435233134026,0.9948607834234338
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb2_visit002_exp00007_daophot_basic.fits,1.970641913658892,1.0696028534413529,1.970641913658892,1.0696028534413529,0.07327810911102188,0.07288958885125936,jw01182004002,002,004,7,F200W,nrcb2,b,166,1.9494435233134026,0.9948607834234338
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb2_visit002_exp00008_daophot_basic.fits,1.9791416619688789,1.0766215325640474,1.9791416619688789,1.0766215325640474,0.08017431822720902,0.07494467318682096,jw01182004002,002,004,8,F200W,nrcb2,b,169,1.9494435233134026,0.9948607834234338
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb2_visit002_exp00009_daophot_basic.fits,1.964615530528772,1.080802272344016,1.964615530528772,1.080802272344016,0.0727078644595656,0.06609196595016836,jw01182004002,002,004,9,F200W,nrcb2,b,187,1.9494435233134026,0.9948607834234338
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb2_visit002_exp00010_daophot_basic.fits,1.9728018763891668,1.0833717063855488,1.9728018763891668,1.0833717063855488,0.07226279572230214,0.06709986199433318,jw01182004002,002,004,10,F200W,nrcb2,b,189,1.9494435233134026,0.9948607834234338
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb2_visit002_exp00011_daophot_basic.fits,1.9645224672564836,1.0809063812447164,1.9645224672564836,1.0809063812447164,0.06895316712357612,0.0687328333966506,jw01182004002,002,004,11,F200W,nrcb2,b,182,1.9494435233134026,0.9948607834234338
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb2_visit002_exp00012_daophot_basic.fits,1.9673772729795018,1.0877993429597268,1.9673772729795018,1.0877993429597268,0.06467915850673477,0.0714987471795402,jw01182004002,002,004,12,F200W,nrcb2,b,194,1.9494435233134026,0.9948607834234338
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb3_visit002_exp00001_daophot_basic.fits,1.9550265633404933,1.0646952104075282,1.9550265633404933,1.0646952104075282,0.04984614458819038,0.06260403275330036,jw01182004002,002,004,1,F200W,nrcb3,b,168,1.949378114515025,1.001389717265532
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb3_visit002_exp00002_daophot_basic.fits,1.9519460316963204,1.0631459435295412,1.9519460316963204,1.0631459435295412,0.052252566398537315,0.06627767407894612,jw01182004002,002,004,2,F200W,nrcb3,b,168,1.949378114515025,1.001389717265532
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb3_visit002_exp00003_daophot_basic.fits,1.951013270039607,1.0628900706066915,1.951013270039607,1.0628900706066915,0.049214313028946036,0.059787701550161616,jw01182004002,002,004,3,F200W,nrcb3,b,169,1.949378114515025,1.001389717265532
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb3_visit002_exp00004_daophot_basic.fits,1.9517997254332158,1.0648221898904566,1.9517997254332158,1.0648221898904566,0.05112079770807942,0.0625408355615997,jw01182004002,002,004,4,F200W,nrcb3,b,173,1.949378114515025,1.001389717265532
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb3_visit002_exp00005_daophot_basic.fits,1.9395805316356245,1.0638832979438675,1.9395805316356245,1.0638832979438675,0.03770467708117789,0.05188839401987768,jw01182004002,002,004,5,F200W,nrcb3,b,168,1.949378114515025,1.001389717265532
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb3_visit002_exp00006_daophot_basic.fits,1.9446756427590344,1.066413639716778,1.9446756427590344,1.066413639716778,0.03999364876006034,0.05446527933686341,jw01182004002,002,004,6,F200W,nrcb3,b,165,1.949378114515025,1.001389717265532
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb3_visit002_exp00007_daophot_basic.fits,1.9400113200197893,1.062034200607819,1.9400113200197893,1.062034200607819,0.03941064880779455,0.04593904071857083,jw01182004002,002,004,7,F200W,nrcb3,b,148,1.949378114515025,1.001389717265532
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb3_visit002_exp00008_daophot_basic.fits,1.9403976556680618,1.0639961152577584,1.9403976556680618,1.0639961152577584,0.04095761676879223,0.047202326604241285,jw01182004002,002,004,8,F200W,nrcb3,b,156,1.949378114515025,1.001389717265532
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb3_visit002_exp00009_daophot_basic.fits,1.9357131781965335,1.0689052188134198,1.9357131781965335,1.0689052188134198,0.043175646226673345,0.0459772065103799,jw01182004002,002,004,9,F200W,nrcb3,b,149,1.949378114515025,1.001389717265532
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb3_visit002_exp00010_daophot_basic.fits,1.9383624990872022,1.0670721907992444,1.9383624990872022,1.0670721907992444,0.04398815072693431,0.04767282845433763,jw01182004002,002,004,10,F200W,nrcb3,b,149,1.949378114515025,1.001389717265532
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb3_visit002_exp00011_daophot_basic.fits,1.936570076569592,1.0740924740020077,1.936570076569592,1.0740924740020077,0.04559880660086029,0.053495356296427696,jw01182004002,002,004,11,F200W,nrcb3,b,156,1.949378114515025,1.001389717265532
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb3_visit002_exp00012_daophot_basic.fits,1.9423104646001093,1.0757594469424916,1.9423104646001093,1.0757594469424916,0.046816491383538855,0.05320490903195426,jw01182004002,002,004,12,F200W,nrcb3,b,155,1.949378114515025,1.001389717265532
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb4_visit002_exp00001_daophot_basic.fits,1.978435734083132,1.0859340062303815,1.978435734083132,1.0859340062303815,0.06575055872068881,0.06536996141198899,jw01182004002,002,004,1,F200W,nrcb4,b,191,1.9491901862756549,1.0010923961282217
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb4_visit002_exp00002_daophot_basic.fits,1.9735757436314543,1.0939461388325569,1.9735757436314543,1.0939461388325569,0.0674098317018628,0.0649793229863493,jw01182004002,002,004,2,F200W,nrcb4,b,196,1.9491901862756549,1.0010923961282217
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb4_visit002_exp00003_daophot_basic.fits,1.977509226725897,1.0927904953924141,1.977509226725897,1.0927904953924141,0.07965882516291886,0.06736762242326577,jw01182004002,002,004,3,F200W,nrcb4,b,174,1.9491901862756549,1.0010923961282217
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb4_visit002_exp00004_daophot_basic.fits,1.9807388809403619,1.1009339611533377,1.9807388809403619,1.1009339611533377,0.08100108149845603,0.072837568494927,jw01182004002,002,004,4,F200W,nrcb4,b,185,1.9491901862756549,1.0010923961282217
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb4_visit002_exp00005_daophot_basic.fits,1.9736477276246205,1.1018983579205823,1.9736477276246205,1.1018983579205823,0.07868208577348253,0.07390654278746753,jw01182004002,002,004,5,F200W,nrcb4,b,183,1.9491901862756549,1.0010923961282217
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb4_visit002_exp00006_daophot_basic.fits,1.9809545053994497,1.1058100100491899,1.9809545053994497,1.1058100100491899,0.08019345436406286,0.07829624967104057,jw01182004002,002,004,6,F200W,nrcb4,b,169,1.9491901862756549,1.0010923961282217
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb4_visit002_exp00007_daophot_basic.fits,1.9668141827714407,1.1081121078831515,1.9668141827714407,1.1081121078831515,0.08748140127389524,0.07866194192212805,jw01182004002,002,004,7,F200W,nrcb4,b,168,1.9491901862756549,1.0010923961282217
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb4_visit002_exp00008_daophot_basic.fits,1.9575959327489272,1.0959631434183095,1.9575959327489272,1.0959631434183095,0.081024866697009,0.06813973890161479,jw01182004002,002,004,8,F200W,nrcb4,b,178,1.9491901862756549,1.0010923961282217
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb4_visit002_exp00009_daophot_basic.fits,1.9550890537693248,1.0997924978582532,1.9550890537693248,1.0997924978582532,0.08247323896184039,0.07616248691205325,jw01182004002,002,004,9,F200W,nrcb4,b,180,1.9491901862756549,1.0010923961282217
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb4_visit002_exp00010_daophot_basic.fits,1.9546334605997344,1.099534509373278,1.9546334605997344,1.099534509373278,0.07167452035092033,0.07792709981589367,jw01182004002,002,004,10,F200W,nrcb4,b,173,1.9491901862756549,1.0010923961282217
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb4_visit002_exp00011_daophot_basic.fits,1.9605254992774916,1.105023579218333,1.9605254992774916,1.105023579218333,0.06459520962279271,0.0660586975482472,jw01182004002,002,004,11,F200W,nrcb4,b,166,1.9491901862756549,1.0010923961282217
/orange/adamginsburg/jwst/brick/F200W/f200w_nrcb4_visit002_exp00012_daophot_basic.fits,1.9665919597122865,1.107326289650267,1.9665919597122865,1.107326289650267,0.07198651946254857,0.06247647053908611,jw01182004002,002,004,12,F200W,nrcb4,b,170,1.9491901862756549,1.0010923961282217
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca1_visit001_exp00001_daophot_basic.fits,-17.47187572606947,13.541233424332532,-17.47187572606947,13.541233424332532,0.05852497419433236,0.04448661759067893,jw01182004001,001,004,1,F200W,nrca1,a,174,-17.499281151863784,13.499313481935204
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca1_visit001_exp00002_daophot_basic.fits,-17.471273046767806,13.543531419969511,-17.471273046767806,13.543531419969511,0.05767647940017056,0.04565281738461201,jw01182004001,001,004,2,F200W,nrca1,a,175,-17.499281151863784,13.499313481935204
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca1_visit001_exp00003_daophot_basic.fits,-17.470804960653936,13.547536489806888,-17.470804960653936,13.547536489806888,0.05206937543699197,0.047498052369178534,jw01182004001,001,004,3,F200W,nrca1,a,160,-17.499281151863784,13.499313481935204
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca1_visit001_exp00004_daophot_basic.fits,-17.46818537648835,13.549028844066257,-17.46818537648835,13.549028844066257,0.05342201498544133,0.046910812103108955,jw01182004001,001,004,4,F200W,nrca1,a,162,-17.499281151863784,13.499313481935204
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca1_visit001_exp00005_daophot_basic.fits,-17.485596934712362,13.552007147398214,-17.485596934712362,13.552007147398214,0.04917669957583938,0.05068989163219411,jw01182004001,001,004,5,F200W,nrca1,a,168,-17.499281151863784,13.499313481935204
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca1_visit001_exp00006_daophot_basic.fits,-17.48156337382227,13.553927030255707,-17.48156337382227,13.553927030255707,0.048763680041246184,0.045210824543524625,jw01182004001,001,004,6,F200W,nrca1,a,166,-17.499281151863784,13.499313481935204
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca1_visit001_exp00007_daophot_basic.fits,-17.499439110425214,13.556535022816817,-17.499439110425214,13.556535022816817,0.06032152730646086,0.04778574998109897,jw01182004001,001,004,7,F200W,nrca1,a,172,-17.499281151863784,13.499313481935204
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca1_visit001_exp00008_daophot_basic.fits,-17.50212418301828,13.55659307002226,-17.50212418301828,13.55659307002226,0.06131243748255246,0.04375573803133681,jw01182004001,001,004,8,F200W,nrca1,a,174,-17.499281151863784,13.499313481935204
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca1_visit001_exp00009_daophot_basic.fits,-17.51209067771981,13.551017194401837,-17.51209067771981,13.551017194401837,0.07345666936621986,0.0536088074831717,jw01182004001,001,004,9,F200W,nrca1,a,184,-17.499281151863784,13.499313481935204
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca1_visit001_exp00010_daophot_basic.fits,-17.509324846226377,13.55103723637312,-17.509324846226377,13.55103723637312,0.07159089124451151,0.0570042074361018,jw01182004001,001,004,10,F200W,nrca1,a,185,-17.499281151863784,13.499313481935204
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca1_visit001_exp00011_daophot_basic.fits,-17.48347399713623,13.551128093071284,-17.48347399713623,13.551128093071284,0.049689524287752876,0.05202275656008404,jw01182004001,001,004,11,F200W,nrca1,a,184,-17.499281151863784,13.499313481935204
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca1_visit001_exp00012_daophot_basic.fits,-17.48322587622681,13.550645408158445,-17.48322587622681,13.550645408158445,0.050578204559725504,0.05177446667482974,jw01182004001,001,004,12,F200W,nrca1,a,183,-17.499281151863784,13.499313481935204
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca2_visit001_exp00001_daophot_basic.fits,-17.497304470645076,13.561518794084492,-17.497304470645076,13.561518794084492,0.07199452694683252,0.07584480360497044,jw01182004001,001,004,1,F200W,nrca2,a,202,-17.502449809340987,13.497722476965833
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca2_visit001_exp00002_daophot_basic.fits,-17.496342913794933,13.562618235307355,-17.496342913794933,13.562618235307355,0.0697298765641323,0.07435482246926998,jw01182004001,001,004,2,F200W,nrca2,a,199,-17.502449809340987,13.497722476965833
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca2_visit001_exp00003_daophot_basic.fits,-17.490823900503756,13.54777701046308,-17.490823900503756,13.54777701046308,0.06909916498473999,0.07029019184254125,jw01182004001,001,004,3,F200W,nrca2,a,212,-17.502449809340987,13.497722476965833
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca2_visit001_exp00004_daophot_basic.fits,-17.488335696428976,13.548277231607585,-17.488335696428976,13.548277231607585,0.06489270724803965,0.07241526295374316,jw01182004001,001,004,4,F200W,nrca2,a,206,-17.502449809340987,13.497722476965833
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca2_visit001_exp00005_daophot_basic.fits,-17.50170472404193,13.553504880871458,-17.50170472404193,13.553504880871458,0.058321757999100915,0.05947501351553469,jw01182004001,001,004,5,F200W,nrca2,a,212,-17.502449809340987,13.497722476965833
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca2_visit001_exp00006_daophot_basic.fits,-17.500797628177907,13.554692725337446,-17.500797628177907,13.554692725337446,0.056510536382059745,0.057580023249694585,jw01182004001,001,004,6,F200W,nrca2,a,208,-17.502449809340987,13.497722476965833
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca2_visit001_exp00007_daophot_basic.fits,-17.495130962423673,13.560705895452884,-17.495130962423673,13.560705895452884,0.06831260145083327,0.059161477456071296,jw01182004001,001,004,7,F200W,nrca2,a,192,-17.502449809340987,13.497722476965833
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca2_visit001_exp00008_daophot_basic.fits,-17.499058200120317,13.558769996670804,-17.499058200120317,13.558769996670804,0.06481392198243467,0.05663044695551407,jw01182004001,001,004,8,F200W,nrca2,a,195,-17.502449809340987,13.497722476965833
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca2_visit001_exp00009_daophot_basic.fits,-17.50475421532542,13.556890541883803,-17.50475421532542,13.556890541883803,0.07211312618399644,0.06046943390614385,jw01182004001,001,004,9,F200W,nrca2,a,185,-17.502449809340987,13.497722476965833
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca2_visit001_exp00010_daophot_basic.fits,-17.50250535152304,13.554808291805841,-17.50250535152304,13.554808291805841,0.07748744059800211,0.05932665975066022,jw01182004001,001,004,10,F200W,nrca2,a,187,-17.502449809340987,13.497722476965833
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca2_visit001_exp00011_daophot_basic.fits,-17.50415564286982,13.555211577978298,-17.50415564286982,13.555211577978298,0.06252406226859981,0.06384803767877077,jw01182004001,001,004,11,F200W,nrca2,a,198,-17.502449809340987,13.497722476965833
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca2_visit001_exp00012_daophot_basic.fits,-17.498876719740792,13.560561104585588,-17.498876719740792,13.560561104585588,0.056805680274761135,0.06580194143713085,jw01182004001,001,004,12,F200W,nrca2,a,207,-17.502449809340987,13.497722476965833
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca3_visit001_exp00001_daophot_basic.fits,-17.482819454194782,13.535647821380103,-17.482819454194782,13.535647821380103,0.05519797582004154,0.04175687285778635,jw01182004001,001,004,1,F200W,nrca3,a,160,-17.498545357564694,13.498705385153208
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca3_visit001_exp00002_daophot_basic.fits,-17.481035096496385,13.536994414086244,-17.481035096496385,13.536994414086244,0.055875328803364425,0.04399474346489598,jw01182004001,001,004,2,F200W,nrca3,a,165,-17.498545357564694,13.498705385153208
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca3_visit001_exp00003_daophot_basic.fits,-17.48336171350104,13.535735494205902,-17.48336171350104,13.535735494205902,0.05580805765271644,0.041606696698498404,jw01182004001,001,004,3,F200W,nrca3,a,158,-17.498545357564694,13.498705385153208
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca3_visit001_exp00004_daophot_basic.fits,-17.48323629692152,13.535247428886542,-17.48323629692152,13.535247428886542,0.05548330566743263,0.04267129126758,jw01182004001,001,004,4,F200W,nrca3,a,158,-17.498545357564694,13.498705385153208
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca3_visit001_exp00005_daophot_basic.fits,-17.474284406224,13.536770171746348,-17.474284406224,13.536770171746348,0.05279026534264289,0.040349562311266955,jw01182004001,001,004,5,F200W,nrca3,a,167,-17.498545357564694,13.498705385153208
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca3_visit001_exp00006_daophot_basic.fits,-17.472582541002453,13.537502677290568,-17.472582541002453,13.537502677290568,0.05497352217942177,0.039676945672374786,jw01182004001,001,004,6,F200W,nrca3,a,165,-17.498545357564694,13.498705385153208
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca3_visit001_exp00007_daophot_basic.fits,-17.47970572317456,13.544339469785903,-17.47970572317456,13.544339469785903,0.046837796182449355,0.04424809260086739,jw01182004001,001,004,7,F200W,nrca3,a,161,-17.498545357564694,13.498705385153208
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca3_visit001_exp00008_daophot_basic.fits,-17.475491030400576,13.546073677935787,-17.475491030400576,13.546073677935787,0.05273437799912406,0.04428515010298392,jw01182004001,001,004,8,F200W,nrca3,a,167,-17.498545357564694,13.498705385153208
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca3_visit001_exp00009_daophot_basic.fits,-17.48695410419316,13.542743568755377,-17.48695410419316,13.542743568755377,0.04986695227563196,0.044729182085228955,jw01182004001,001,004,9,F200W,nrca3,a,175,-17.498545357564694,13.498705385153208
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca3_visit001_exp00010_daophot_basic.fits,-17.48604811285361,13.541091996980036,-17.48604811285361,13.541091996980036,0.0493644346246754,0.04396882064530995,jw01182004001,001,004,10,F200W,nrca3,a,170,-17.498545357564694,13.498705385153208
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca3_visit001_exp00011_daophot_basic.fits,-17.47292332880363,13.536311151078472,-17.47292332880363,13.536311151078472,0.05777233620479842,0.04441735031448845,jw01182004001,001,004,11,F200W,nrca3,a,165,-17.498545357564694,13.498705385153208
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca3_visit001_exp00012_daophot_basic.fits,-17.47498801276663,13.538482495852854,-17.47498801276663,13.538482495852854,0.05789168846647616,0.0417669953223079,jw01182004001,001,004,12,F200W,nrca3,a,170,-17.498545357564694,13.498705385153208
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca4_visit001_exp00001_daophot_basic.fits,-17.493887235945067,13.55790540631363,-17.493887235945067,13.55790540631363,0.06407040918157986,0.08643545219628838,jw01182004001,001,004,1,F200W,nrca4,a,204,-17.50484902608946,13.523427189903735
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca4_visit001_exp00002_daophot_basic.fits,-17.494512884035203,13.553397124002963,-17.494512884035203,13.553397124002963,0.07208734647168291,0.0776369084075787,jw01182004001,001,004,2,F200W,nrca4,a,197,-17.50484902608946,13.523427189903735
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca4_visit001_exp00003_daophot_basic.fits,-17.49687700238269,13.557991394196044,-17.49687700238269,13.557991394196044,0.0674682698324887,0.07587713421528317,jw01182004001,001,004,3,F200W,nrca4,a,194,-17.50484902608946,13.523427189903735
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca4_visit001_exp00004_daophot_basic.fits,-17.494813340168776,13.559484319870329,-17.494813340168776,13.559484319870329,0.06587104764890199,0.07781947542938002,jw01182004001,001,004,4,F200W,nrca4,a,197,-17.50484902608946,13.523427189903735
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca4_visit001_exp00005_daophot_basic.fits,-17.499887119594177,13.563930294485992,-17.499887119594177,13.563930294485992,0.06821501529901416,0.07199787016178084,jw01182004001,001,004,5,F200W,nrca4,a,201,-17.50484902608946,13.523427189903735
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca4_visit001_exp00006_daophot_basic.fits,-17.498004106117833,13.566070587222633,-17.498004106117833,13.566070587222633,0.07180534470745224,0.07236033267684835,jw01182004001,001,004,6,F200W,nrca4,a,211,-17.50484902608946,13.523427189903735
/orange/adamginsburg/jwst/brick/F200W/f200w_nrca4_visit001_exp00007_daophot_basic.fits,-17.511166180223654,13.569180388349643,-17.511166180223654,13.569180388349643,0.07780613637908276,0.08174207465751913,jw01182004001,001,004,7,F200W,nrca4,a,210,-17.50484902608946,13.523427189903735
